set_num,name,year,theme_id,num_parts,set_img_url,set_url,part_number,part_name,part_category,part_image_url,part_url,color_id,color_name,quantity,is_spare
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,48729b,Bar 1L with Clip [Cut Edges and One Side Hole] [Gap in Clip],"Bars, Ladders and Fences",https://cdn.rebrickable.com/media/parts/elements/4289538.jpg,https://rebrickable.com/parts/48729b/bar-1l-with-clip-cut-edges-and-one-side-hole-gap-in-clip/,0.0,Black,2,True
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,48729b,Bar 1L with Clip [Cut Edges and One Side Hole] [Gap in Clip],"Bars, Ladders and Fences",https://cdn.rebrickable.com/media/parts/elements/4289538.jpg,https://rebrickable.com/parts/48729b/bar-1l-with-clip-cut-edges-and-one-side-hole-gap-in-clip/,0.0,Black,6,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,87994,Bar 3L,"Bars, Ladders and Fences",https://cdn.rebrickable.com/media/parts/elements/4566275.jpg,https://rebrickable.com/parts/87994/bar-3l/,0.0,Black,2,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,87994,Bar 3L,"Bars, Ladders and Fences",https://cdn.rebrickable.com/media/parts/elements/4566275.jpg,https://rebrickable.com/parts/87994/bar-3l/,0.0,Black,1,True
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,63965,Bar 6L with Stop Ring,"Bars, Ladders and Fences",https://cdn.rebrickable.com/media/parts/elements/4533907.jpg,https://rebrickable.com/parts/63965/bar-6l-with-stop-ring/,0.0,Black,1,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,6020,Bar 7 x 3 with Double Clips (Ladder) [Straight Clips],"Bars, Ladders and Fences",https://cdn.rebrickable.com/media/parts/elements/602026.jpg,https://rebrickable.com/parts/6020/bar-7-x-3-with-double-clips-ladder-straight-clips/,0.0,Black,2,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,11090,Bar Holder with Clip,"Bars, Ladders and Fences",https://cdn.rebrickable.com/media/parts/elements/6015891.jpg,https://rebrickable.com/parts/11090/bar-holder-with-clip/,0.0,Black,4,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,36840,Bracket 1 x 1 - 1 x 1 Inverted,Plates Special,https://cdn.rebrickable.com/media/parts/elements/6234695.jpg,https://rebrickable.com/parts/36840/bracket-1-x-1-1-x-1-inverted/,0.0,Black,16,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,99781,Bracket 1 x 2 - 1 x 2,Plates Special,https://cdn.rebrickable.com/media/parts/elements/6016172.jpg,https://rebrickable.com/parts/99781/bracket-1-x-2-1-x-2/,0.0,Black,5,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,98100,Brick Round 2 x 2 Truncated Cone,Bricks Round and Cones,https://cdn.rebrickable.com/media/parts/elements/4653822.jpg,https://rebrickable.com/parts/98100/brick-round-2-x-2-truncated-cone/,0.0,Black,1,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,26604,Brick Special 1 x 1 with Studs on 2 Adjacent Sides,Bricks Special,https://cdn.rebrickable.com/media/parts/elements/6187572.jpg,https://rebrickable.com/parts/26604/brick-special-1-x-1-with-studs-on-2-adjacent-sides/,0.0,Black,2,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,6233,Cone 3 x 3 x 2,Bricks Round and Cones,https://cdn.rebrickable.com/media/parts/elements/4193529.jpg,https://rebrickable.com/parts/6233/cone-3-x-3-x-2/,0.0,Black,1,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,54662,"Hinge Cylinder 1 x 3 Locking with 1 Finger and 2 Fingers On Ends, with Hole, 7 Teeth","Hinges, Arms and Turntables",https://cdn.rebrickable.com/media/parts/elements/6267110.jpg,https://rebrickable.com/parts/54662/hinge-cylinder-1-x-3-locking-with-1-finger-and-2-fingers-on-ends-with-hole-7-teeth/,0.0,Black,4,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,30383,Hinge Plate 1 x 2 Locking with 1 Finger On Top,"Hinges, Arms and Turntables",https://cdn.rebrickable.com/media/parts/elements/4142992.jpg,https://rebrickable.com/parts/30383/hinge-plate-1-x-2-locking-with-1-finger-on-top/,0.0,Black,4,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,3023,Plate 1 x 2,Plates,https://cdn.rebrickable.com/media/parts/elements/302326.jpg,https://rebrickable.com/parts/3023/plate-1-x-2/,0.0,Black,8,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,3623,Plate 1 x 3,Plates,https://cdn.rebrickable.com/media/parts/elements/362326.jpg,https://rebrickable.com/parts/3623/plate-1-x-3/,0.0,Black,8,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,3666,Plate 1 x 6,Plates,https://cdn.rebrickable.com/media/parts/elements/366626.jpg,https://rebrickable.com/parts/3666/plate-1-x-6/,0.0,Black,4,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,3832,Plate 2 x 10,Plates,https://cdn.rebrickable.com/media/parts/elements/383226.jpg,https://rebrickable.com/parts/3832/plate-2-x-10/,0.0,Black,2,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,4282,Plate 2 x 16,Plates,https://cdn.rebrickable.com/media/parts/elements/428226.jpg,https://rebrickable.com/parts/4282/plate-2-x-16/,0.0,Black,9,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,2420,Plate 2 x 2 Corner,Plates,https://cdn.rebrickable.com/media/parts/elements/242026.jpg,https://rebrickable.com/parts/2420/plate-2-x-2-corner/,0.0,Black,2,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,3021,Plate 2 x 3,Plates,https://cdn.rebrickable.com/media/parts/elements/302126.jpg,https://rebrickable.com/parts/3021/plate-2-x-3/,0.0,Black,28,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,3020,Plate 2 x 4,Plates,https://cdn.rebrickable.com/media/parts/elements/302026.jpg,https://rebrickable.com/parts/3020/plate-2-x-4/,0.0,Black,33,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,3795,Plate 2 x 6,Plates,https://cdn.rebrickable.com/media/parts/elements/379526.jpg,https://rebrickable.com/parts/3795/plate-2-x-6/,0.0,Black,6,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,3034,Plate 2 x 8,Plates,https://cdn.rebrickable.com/media/parts/elements/303426.jpg,https://rebrickable.com/parts/3034/plate-2-x-8/,0.0,Black,4,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,85861,Plate Round 1 x 1 with Open Stud,Plates Round Curved and Dishes,https://cdn.rebrickable.com/media/parts/elements/6100627.jpg,https://rebrickable.com/parts/85861/plate-round-1-x-1-with-open-stud/,0.0,Black,1,True
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,85861,Plate Round 1 x 1 with Open Stud,Plates Round Curved and Dishes,https://cdn.rebrickable.com/media/parts/elements/6100627.jpg,https://rebrickable.com/parts/85861/plate-round-1-x-1-with-open-stud/,0.0,Black,30,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,4032a,Plate Round 2 x 2 with Axle Hole Type 1 (+ Opening),Plates Round Curved and Dishes,https://cdn.rebrickable.com/media/parts/elements/403226.jpg,https://rebrickable.com/parts/4032a/plate-round-2-x-2-with-axle-hole-type-1-opening/,0.0,Black,5,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,98284,Plate Round 2 x 2 with Pin Hole and 4 Arms Up,Plates Special,https://cdn.rebrickable.com/media/parts/elements/4650145.jpg,https://rebrickable.com/parts/98284/plate-round-2-x-2-with-pin-hole-and-4-arms-up/,0.0,Black,1,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,2654,Plate Round 2 x 2 with Rounded Bottom [Boat Stud],Plates Round Curved and Dishes,https://cdn.rebrickable.com/media/parts/elements/265426.jpg,https://rebrickable.com/parts/2654/plate-round-2-x-2-with-rounded-bottom-boat-stud/,0.0,Black,1,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,48336,Plate Special 1 x 2 [Side Handle Closed Ends],Plates Special,https://cdn.rebrickable.com/media/parts/elements/4225201.jpg,https://rebrickable.com/parts/48336/plate-special-1-x-2-side-handle-closed-ends/,0.0,Black,2,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,15573,Plate Special 1 x 2 with 1 Stud with Groove and Inside Stud Holder (Jumper),Plates Special,https://cdn.rebrickable.com/media/parts/elements/6092585.jpg,https://rebrickable.com/parts/15573/plate-special-1-x-2-with-1-stud-with-groove-and-inside-stud-holder-jumper/,0.0,Black,4,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,11476,Plate Special 1 x 2 with Clip Horizontal on Side,Plates Special,https://cdn.rebrickable.com/media/parts/elements/6132731.jpg,https://rebrickable.com/parts/11476/plate-special-1-x-2-with-clip-horizontal-on-side/,0.0,Black,6,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,11458,Plate Special 1 x 2 with Pin Hole on Top,Plates Special,https://cdn.rebrickable.com/media/parts/elements/6114987.jpg,https://rebrickable.com/parts/11458/plate-special-1-x-2-with-pin-hole-on-top/,0.0,Black,8,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,34103,Plate Special 1 x 3 with 2 Studs with Groove and Inside Stud Holder (Jumper),Plates Special,https://cdn.rebrickable.com/media/parts/elements/6199908.jpg,https://rebrickable.com/parts/34103/plate-special-1-x-3-with-2-studs-with-groove-and-inside-stud-holder-jumper/,0.0,Black,4,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,2817,Plate Special 2 x 2 with 2 Pin Holes,Plates Special,https://cdn.rebrickable.com/media/parts/elements/281726.jpg,https://rebrickable.com/parts/2817/plate-special-2-x-2-with-2-pin-holes/,0.0,Black,1,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,33909,Plate Special 2 x 2 with Only 2 studs,Plates Special,https://cdn.rebrickable.com/media/parts/elements/6192346.jpg,https://rebrickable.com/parts/33909/plate-special-2-x-2-with-only-2-studs/,0.0,Black,4,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,6180,Plate Special 4 x 6 with Studs on 3 Edges,Plates Special,https://cdn.rebrickable.com/media/parts/elements/4100378.jpg,https://rebrickable.com/parts/6180/plate-special-4-x-6-with-studs-on-3-edges/,0.0,Black,4,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,32803,Slope Curved 2 x 2 x 2/3 Inverted,Bricks Curved,https://cdn.rebrickable.com/media/parts/elements/6211476.jpg,https://rebrickable.com/parts/32803/slope-curved-2-x-2-x-23-inverted/,0.0,Black,4,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,52501,Slope Inverted 45° 6 x 1 Double with 1 x 4 Cutout,Bricks Sloped,https://cdn.rebrickable.com/media/parts/elements/4260862.jpg,https://rebrickable.com/parts/52501/slope-inverted-45-6-x-1-double-with-1-x-4-cutout/,0.0,Black,4,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,22889,Slope Inverted 45° 6 x 2 Double with 2 x 4 Cutout,Bricks Sloped,https://cdn.rebrickable.com/media/parts/elements/6131571.jpg,https://rebrickable.com/parts/22889/slope-inverted-45-6-x-2-double-with-2-x-4-cutout/,0.0,Black,4,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,32126,Technic Axle and Pin Connector Toggle Joint Smooth,Technic Connectors,https://cdn.rebrickable.com/media/parts/elements/4660886.jpg,https://rebrickable.com/parts/32126/technic-axle-and-pin-connector-toggle-joint-smooth/,0.0,Black,8,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,59443,Technic Axle Connector Smooth [with x Hole + Orientation],Technic Connectors,https://cdn.rebrickable.com/media/parts/elements/4512363.jpg,https://rebrickable.com/parts/59443/technic-axle-connector-smooth-with-x-hole-orientation/,0.0,Black,8,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,32005a,Technic Link 1 x 6 without Stoppers,"Technic Steering, Suspension and Engine",https://cdn.rebrickable.com/media/parts/elements/4177961.jpg,https://rebrickable.com/parts/32005a/technic-link-1-x-6-without-stoppers/,0.0,Black,16,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,87082,Technic Pin Connector Hub with 2 Pins with Friction Ridges Lengthwise [Big Squared Pin Holes],Technic Connectors,https://cdn.rebrickable.com/media/parts/elements/4560174.jpg,https://rebrickable.com/parts/87082/technic-pin-connector-hub-with-2-pins-with-friction-ridges-lengthwise-big-squared-pin-holes/,0.0,Black,4,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,2780,Technic Pin with Friction Ridges Lengthwise and Center Slots,Technic Pins,https://cdn.rebrickable.com/media/parts/elements/4121715.jpg,https://rebrickable.com/parts/2780/technic-pin-with-friction-ridges-lengthwise-and-center-slots/,0.0,Black,1,True
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,2780,Technic Pin with Friction Ridges Lengthwise and Center Slots,Technic Pins,https://cdn.rebrickable.com/media/parts/elements/4121715.jpg,https://rebrickable.com/parts/2780/technic-pin-with-friction-ridges-lengthwise-and-center-slots/,0.0,Black,12,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,6628,Technic Pin with Friction Ridges Lengthwise and Towball,Technic Pins,https://cdn.rebrickable.com/media/parts/elements/4184169.jpg,https://rebrickable.com/parts/6628/technic-pin-with-friction-ridges-lengthwise-and-towball/,0.0,Black,8,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,32124,"Technic Plate 1 x 5 with Smooth Ends, 4 Studs and Centre Axle Hole",Technic Special,https://cdn.rebrickable.com/media/parts/elements/4114689.jpg,https://rebrickable.com/parts/32124/technic-plate-1-x-5-with-smooth-ends-4-studs-and-centre-axle-hole/,0.0,Black,12,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,2431,Tile 1 x 4 with Groove,Tiles,https://cdn.rebrickable.com/media/parts/elements/243126.jpg,https://rebrickable.com/parts/2431/tile-1-x-4-with-groove/,0.0,Black,2,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,6636,Tile 1 x 6 with Groove,Tiles,https://cdn.rebrickable.com/media/parts/elements/663626.jpg,https://rebrickable.com/parts/6636/tile-1-x-6-with-groove/,0.0,Black,1,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,4162pr0070,"Tile 1 x 8 with ""Apollo 11 Lunar Lander"" print",Tiles,https://cdn.rebrickable.com/media/parts/elements/6267596.jpg,https://rebrickable.com/parts/4162pr0070/tile-1-x-8-with-apollo-11-lunar-lander-print/,0.0,Black,1,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,4162,Tile 1 x 8 with Groove,Tiles,https://cdn.rebrickable.com/media/parts/elements/416226.jpg,https://rebrickable.com/parts/4162/tile-1-x-8-with-groove/,0.0,Black,11,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,3068b,Tile 2 x 2 with Groove,Tiles,https://cdn.rebrickable.com/media/parts/elements/306826.jpg,https://rebrickable.com/parts/3068b/tile-2-x-2-with-groove/,0.0,Black,10,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,26603,Tile 2 x 3,Tiles,https://cdn.rebrickable.com/media/parts/elements/6162892.jpg,https://rebrickable.com/parts/26603/tile-2-x-3/,0.0,Black,12,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,87079,Tile 2 x 4 with Groove,Tiles,https://cdn.rebrickable.com/media/parts/elements/4560182.jpg,https://rebrickable.com/parts/87079/tile-2-x-4-with-groove/,0.0,Black,1,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,60594,Window 1 x 4 x 3 without Shutter Tabs,Windows and Doors,https://cdn.rebrickable.com/media/parts/elements/4530589.jpg,https://rebrickable.com/parts/60594/window-1-x-4-x-3-without-shutter-tabs/,0.0,Black,2,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,4032a,Plate Round 2 x 2 with Axle Hole Type 1 (+ Opening),Plates Round Curved and Dishes,https://cdn.rebrickable.com/media/parts/elements/403223.jpg,https://rebrickable.com/parts/4032a/plate-round-2-x-2-with-axle-hole-type-1-opening/,1.0,Blue,2,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,6558,"Technic Pin Long with Friction Ridges Lengthwise, 2 Center Slots",Technic Pins,https://cdn.rebrickable.com/media/parts/elements/4514553.jpg,https://rebrickable.com/parts/6558/technic-pin-long-with-friction-ridges-lengthwise-2-center-slots/,1.0,Blue,4,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,22484,Bar 2L with Towball,"Bars, Ladders and Fences",https://cdn.rebrickable.com/media/parts/elements/6158469.jpg,https://rebrickable.com/parts/22484/bar-2l-with-towball/,72.0,Dark Bluish Gray,10,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,3963,Brick Special 1 x 1 with 3 Loudspeakers / Space Positioning Rockets,Transportation - Sea and Air,https://cdn.rebrickable.com/media/parts/elements/6263924.jpg,https://rebrickable.com/parts/3963/brick-special-1-x-1-with-3-loudspeakers-space-positioning-rockets/,72.0,Dark Bluish Gray,4,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,30000,Brick Special 2 x 2 with 2 Pins and Axle Hole,Bricks Special,https://cdn.rebrickable.com/media/parts/elements/4211024.jpg,https://rebrickable.com/parts/30000/brick-special-2-x-2-with-2-pins-and-axle-hole/,72.0,Dark Bluish Gray,4,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,59900,Cone 1 x 1 [Top Groove],Bricks Round and Cones,https://cdn.rebrickable.com/media/parts/elements/4529240.jpg,https://rebrickable.com/parts/59900/cone-1-x-1-top-groove/,72.0,Dark Bluish Gray,4,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,60614,"Door 1 x 2 x 3 with Vertical Handle, Round Handle Holes on Back",Windows and Doors,https://cdn.rebrickable.com/media/parts/elements/4521386.jpg,https://rebrickable.com/parts/60614/door-1-x-2-x-3-with-vertical-handle-round-handle-holes-on-back/,72.0,Dark Bluish Gray,2,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,30383,Hinge Plate 1 x 2 Locking with 1 Finger On Top,"Hinges, Arms and Turntables",https://cdn.rebrickable.com/media/parts/elements/4210726.jpg,https://rebrickable.com/parts/30383/hinge-plate-1-x-2-locking-with-1-finger-on-top/,72.0,Dark Bluish Gray,4,False
10266-1,NASA Apollo 11 Lunar Lander,2019,673,1087,https://cdn.rebrickable.com/media/sets/10266-1/22279.jpg,https://rebrickable.com/sets/10266-1/nasa-apollo-11-lunar-lander/,4477,Plate 1 x 10,Plates,https://cdn.rebrickable.com/media/parts/elements/4257526.jpg,https://rebrickable.com/parts/4477/plate-1-x-10/,72.0,Dark Bluish Gray,2,False
